file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,source,year_hint,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2017/cafebiz2017_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2017,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2019/cafebiz2019_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2019,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2021/cafebiz2021_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2021,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_24.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_25.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_26.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_27.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_28.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_29.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2020/cafebiz2020_30.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2020,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2016/cafebiz2016_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_1.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_2.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_3.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_4.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_5.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_6.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_7.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_8.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_9.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_10.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_11.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_12.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_13.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_14.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_15.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_16.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_17.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_18.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_19.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_20.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_21.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_22.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/cafebize/2018/cafebiz2018_23.csv,1,auto,utf-8,False,True,True,True,False,cafebize,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/webtretho/2015/webtretho2015_1.csv,1,auto,utf-8,False,True,True,True,False,unknown,2015,
